,fips,geo_name,individual_party,is_incumbent,name_x,party,rank,reporting_pct,state,vote_pct,votes_x,name_y,precincts,results.atwoodf,results.castled,results.clintonh,results.copelands,results.de_la_fuenter,results.duncanr,results.giordanir,results.hedgesj,results.hoeflingt,results.jacobp,results.johnsong,results.kahnl,results.kenistonc,results.kennedya,results.kopitkek,results.kotlikoffl,results.la_rivag,results.lyttleb,results.maldonadoj,results.maturenm,results.mcmulline,results.mooreheadm,results.none_of_these_candidates,results.scottr,results.silvar,results.skewesp,results.smithm,results.soltysike,results.steinj,results.trumpd,results.vacekd,results.whitej,votes_y,ST,STATEFP,dem08,dem12,rep08,rep12,tot08,tot12,X,Y,rep16_frac,dem16_frac,green16_frac,libert16_frac,rep12_frac,rep08_frac,dem12_frac,dem08_frac,X1,County,Less.Than.High.School,At.Least.High.School.Diploma,At.Least.Bachelor.s.Degree,Graduate.Degree,School.Enrollment,Median.Earnings.2010.dollars,White.not.Latino.Population,African.American.Population,Native.American.Population,Asian.American.Population,Population.some.other.race.or.races,Latino.Population,Children.Under.6.Living.in.Poverty,Adults.65.and.Older.Living.in.Poverty,Total.Population,Preschool.Enrollment.Ratio.enrolled.ages.3.and.4,Poverty.Rate.below.federal.poverty.threshold,Gini.Coefficient,Child.Poverty.living.in.families.below.the.poverty.line,Management.professional.and.related.occupations,Service.occupations,Sales.and.office.occupations,Farming.fishing.and.forestry.occupations,Construction.extraction.maintenance.and.repair.occupations,Production.transportation.and.material.moving.occupations,State,White,Black,Hispanic,Asian,Amerindian,Other,White_Asian,SIRE_homogeneity,median_age,lon,lat,Poor.physical.health.days,Poor.mental.health.days,Low.birthweight,Teen.births,Children.in.single.parent.households,Adult.smoking,Adult.obesity,Diabetes,Sexually.transmitted.infections,HIV.prevalence.rate,Uninsured,Unemployment,Violent.crime,Homicide.rate,Injury.deaths,Infant.mortality,CA,S,MAR,CFS,ACFS,MeanALC,MaxALC,Mixedness,elevation,annual_PRCP,winter_PRCP,summer_PRCP,spring_PRCP,autumn_PRCP,annual_TAVG,annual_TMAX,annual_TMIN,winter_TAVG,winter_TMAX,winter_TMIN,summer_TAVG,summer_TMAX,summer_TMIN,spring_TAVG,spring_TMAX,spring_TMIN,autumn_TAVG,autumn_TMAX,autumn_TMIN,nearest_county,temp,precip,temp_bins,lat_bins,lon_bins,precip_bins,elevation_bins
2520,53001,Adams County,independent_or_other,False,"<span class=""name-combo"">S. Rubenstein</span>",Open Primary,7,33.3,Washington,1.9,20.0,Adams,3.0,,23.0,841.0,,,,,,,,95.0,,,5.0,,,6.0,,,,,,,,,,,,11.0,2157.0,,,3138.0,WA,53.0,1552.0,1540.0,3222.0,3171.0,4858.0,4793.0,-1708091.7729997304,1264540.1245911857,0.6873804971319312,0.2680050987890376,0.003505417463352454,0.030274059910771194,0.6615898184852911,0.6632358995471387,0.3213018986021281,0.3194730341704405,53001.0,"Adams County, Washington",32.5,67.5,13.4,4.8,66.15,21489.557780000003,40.85,0.25,0.35,0.3,1.25,57.05,43.55,13.85,17878.5,25.5,23.15,0.41100000000000003,33.45,26.4,14.35,17.0,11.55,12.15,18.6,Washington,40.85,0.25,57.05,0.3,0.35,1.25,41.15,0.49252625,29.6,-118.5333078,47.0048395,3.6,2.5,0.06,96.9,0.271,0.10099999999999999,0.373,0.10099999999999999,278.6,50.1,0.248,0.08800000000000001,311.4,,50.4,7.6,-1.0855697309347099,-1.10096021196639,1.23829350982013,0.00015089382304461798,0.00015089382304461798,0.000231734385408525,0.00089946883955383,1.2927376464543703,532.45,1107.5,377.5,146.0,299.5,284.5,491.5,612.0,371.5,311.5,376.5,246.5,675.0,839.5,510.0,485.5,613.5,357.0,492.0,615.0,369.0,53001.0,9.527777777777779,281.305,"(9.33,10.7]","(45,69.4]","[-164,-109]","[123,444]","(396,572]"
2521,53001,Adams County,democrat,False,"<span class=""name-combo"">J. Dodds</span>",Open Primary,8,33.3,Washington,1.5,16.0,Adams,3.0,,23.0,841.0,,,,,,,,95.0,,,5.0,,,6.0,,,,,,,,,,,,11.0,2157.0,,,3138.0,WA,53.0,1552.0,1540.0,3222.0,3171.0,4858.0,4793.0,-1708091.7729997304,1264540.1245911857,0.6873804971319312,0.2680050987890376,0.003505417463352454,0.030274059910771194,0.6615898184852911,0.6632358995471387,0.3213018986021281,0.3194730341704405,53001.0,"Adams County, Washington",32.5,67.5,13.4,4.8,66.15,21489.557780000003,40.85,0.25,0.35,0.3,1.25,57.05,43.55,13.85,17878.5,25.5,23.15,0.41100000000000003,33.45,26.4,14.35,17.0,11.55,12.15,18.6,Washington,40.85,0.25,57.05,0.3,0.35,1.25,41.15,0.49252625,29.6,-118.5333078,47.0048395,3.6,2.5,0.06,96.9,0.271,0.10099999999999999,0.373,0.10099999999999999,278.6,50.1,0.248,0.08800000000000001,311.4,,50.4,7.6,-1.0855697309347099,-1.10096021196639,1.23829350982013,0.00015089382304461798,0.00015089382304461798,0.000231734385408525,0.00089946883955383,1.2927376464543703,532.45,1107.5,377.5,146.0,299.5,284.5,491.5,612.0,371.5,311.5,376.5,246.5,675.0,839.5,510.0,485.5,613.5,357.0,492.0,615.0,369.0,53001.0,9.527777777777779,281.305,"(9.33,10.7]","(45,69.4]","[-164,-109]","[123,444]","(396,572]"
2522,53001,Adams County,independent_or_other,False,"<span class=""name-combo"">D. Blomstrom</span>",Open Primary,9,33.3,Washington,0.9,10.0,Adams,3.0,,23.0,841.0,,,,,,,,95.0,,,5.0,,,6.0,,,,,,,,,,,,11.0,2157.0,,,3138.0,WA,53.0,1552.0,1540.0,3222.0,3171.0,4858.0,4793.0,-1708091.7729997304,1264540.1245911857,0.6873804971319312,0.2680050987890376,0.003505417463352454,0.030274059910771194,0.6615898184852911,0.6632358995471387,0.3213018986021281,0.3194730341704405,53001.0,"Adams County, Washington",32.5,67.5,13.4,4.8,66.15,21489.557780000003,40.85,0.25,0.35,0.3,1.25,57.05,43.55,13.85,17878.5,25.5,23.15,0.41100000000000003,33.45,26.4,14.35,17.0,11.55,12.15,18.6,Washington,40.85,0.25,57.05,0.3,0.35,1.25,41.15,0.49252625,29.6,-118.5333078,47.0048395,3.6,2.5,0.06,96.9,0.271,0.10099999999999999,0.373,0.10099999999999999,278.6,50.1,0.248,0.08800000000000001,311.4,,50.4,7.6,-1.0855697309347099,-1.10096021196639,1.23829350982013,0.00015089382304461798,0.00015089382304461798,0.000231734385408525,0.00089946883955383,1.2927376464543703,532.45,1107.5,377.5,146.0,299.5,284.5,491.5,612.0,371.5,311.5,376.5,246.5,675.0,839.5,510.0,485.5,613.5,357.0,492.0,615.0,369.0,53001.0,9.527777777777779,281.305,"(9.33,10.7]","(45,69.4]","[-164,-109]","[123,444]","(396,572]"
2523,53001,Adams County,independent_or_other,False,"<span class=""name-combo"">M. Martin</span>",Open Primary,10,33.3,Washington,0.6,6.0,Adams,3.0,,23.0,841.0,,,,,,,,95.0,,,5.0,,,6.0,,,,,,,,,,,,11.0,2157.0,,,3138.0,WA,53.0,1552.0,1540.0,3222.0,3171.0,4858.0,4793.0,-1708091.7729997304,1264540.1245911857,0.6873804971319312,0.2680050987890376,0.003505417463352454,0.030274059910771194,0.6615898184852911,0.6632358995471387,0.3213018986021281,0.3194730341704405,53001.0,"Adams County, Washington",32.5,67.5,13.4,4.8,66.15,21489.557780000003,40.85,0.25,0.35,0.3,1.25,57.05,43.55,13.85,17878.5,25.5,23.15,0.41100000000000003,33.45,26.4,14.35,17.0,11.55,12.15,18.6,Washington,40.85,0.25,57.05,0.3,0.35,1.25,41.15,0.49252625,29.6,-118.5333078,47.0048395,3.6,2.5,0.06,96.9,0.271,0.10099999999999999,0.373,0.10099999999999999,278.6,50.1,0.248,0.08800000000000001,311.4,,50.4,7.6,-1.0855697309347099,-1.10096021196639,1.23829350982013,0.00015089382304461798,0.00015089382304461798,0.000231734385408525,0.00089946883955383,1.2927376464543703,532.45,1107.5,377.5,146.0,299.5,284.5,491.5,612.0,371.5,311.5,376.5,246.5,675.0,839.5,510.0,485.5,613.5,357.0,492.0,615.0,369.0,53001.0,9.527777777777779,281.305,"(9.33,10.7]","(45,69.4]","[-164,-109]","[123,444]","(396,572]"
2524,53001,Adams County,independent_or_other,False,"<span class=""name-combo"">C. Joubert</span>",Open Primary,11,33.3,Washington,0.2,2.0,Adams,3.0,,23.0,841.0,,,,,,,,95.0,,,5.0,,,6.0,,,,,,,,,,,,11.0,2157.0,,,3138.0,WA,53.0,1552.0,1540.0,3222.0,3171.0,4858.0,4793.0,-1708091.7729997304,1264540.1245911857,0.6873804971319312,0.2680050987890376,0.003505417463352454,0.030274059910771194,0.6615898184852911,0.6632358995471387,0.3213018986021281,0.3194730341704405,53001.0,"Adams County, Washington",32.5,67.5,13.4,4.8,66.15,21489.557780000003,40.85,0.25,0.35,0.3,1.25,57.05,43.55,13.85,17878.5,25.5,23.15,0.41100000000000003,33.45,26.4,14.35,17.0,11.55,12.15,18.6,Washington,40.85,0.25,57.05,0.3,0.35,1.25,41.15,0.49252625,29.6,-118.5333078,47.0048395,3.6,2.5,0.06,96.9,0.271,0.10099999999999999,0.373,0.10099999999999999,278.6,50.1,0.248,0.08800000000000001,311.4,,50.4,7.6,-1.0855697309347099,-1.10096021196639,1.23829350982013,0.00015089382304461798,0.00015089382304461798,0.000231734385408525,0.00089946883955383,1.2927376464543703,532.45,1107.5,377.5,146.0,299.5,284.5,491.5,612.0,371.5,311.5,376.5,246.5,675.0,839.5,510.0,485.5,613.5,357.0,492.0,615.0,369.0,53001.0,9.527777777777779,281.305,"(9.33,10.7]","(45,69.4]","[-164,-109]","[123,444]","(396,572]"
2525,53003,Asotin County,republican,False,"<span class=""name-combo"">B. Bryant</span>",Open Primary,1,57.1,Washington,39.4,1376.0,Asotin,7.0,,81.0,2768.0,,,,,,,,484.0,,,16.0,,,5.0,,,,,,,,,,,,85.0,4998.0,,,8437.0,WA,53.0,4139.0,4003.0,5451.0,5654.0,9780.0,9901.0,-1626042.2919946339,1153587.807165102,0.5923906601872704,0.3280787009600569,0.010074671091620243,0.05736636245110821,0.5710534289465711,0.5573619631901839,0.4043025956974043,0.4232106339468303,53003.0,"Asotin County, Washington",11.1,88.9,18.2,7.3,72.9,22257.105395,93.0,0.2,1.05,0.6,2.35,2.8,33.5,5.85,21410.5,32.7,14.4,0.436,23.5,28.55,22.2,22.8,0.9,6.9,18.7,Washington,93.0,0.2,2.8,0.6,1.05,2.35,93.6,0.8663865,43.0,-117.2277813,46.1818612,4.8,3.7,0.06,41.9,0.349,0.217,0.29100000000000004,0.114,273.6,86.7,0.151,0.08800000000000001,191.63,,86.2,,0.100761927159041,-0.241804102882085,0.5829034917792121,3.69179450199209e-05,3.69179450199209e-05,3.6459653912651794e-05,0.00016190816804934099,-0.564288248373338,1037.2,1543.0,299.0,395.0,535.0,314.0,,,,,,,,,,,,,,,,53003.0,,391.92199999999997,,"(45,69.4]","[-164,-109]","[123,444]","(1.01e+03,3.06e+03]"
2526,53003,Asotin County,democrat,False,"<span class=""name-combo"">J. Inslee (i)</span>",Open Primary,2,57.1,Washington,39.0,1362.0,Asotin,7.0,,81.0,2768.0,,,,,,,,484.0,,,16.0,,,5.0,,,,,,,,,,,,85.0,4998.0,,,8437.0,WA,53.0,4139.0,4003.0,5451.0,5654.0,9780.0,9901.0,-1626042.2919946339,1153587.807165102,0.5923906601872704,0.3280787009600569,0.010074671091620243,0.05736636245110821,0.5710534289465711,0.5573619631901839,0.4043025956974043,0.4232106339468303,53003.0,"Asotin County, Washington",11.1,88.9,18.2,7.3,72.9,22257.105395,93.0,0.2,1.05,0.6,2.35,2.8,33.5,5.85,21410.5,32.7,14.4,0.436,23.5,28.55,22.2,22.8,0.9,6.9,18.7,Washington,93.0,0.2,2.8,0.6,1.05,2.35,93.6,0.8663865,43.0,-117.2277813,46.1818612,4.8,3.7,0.06,41.9,0.349,0.217,0.29100000000000004,0.114,273.6,86.7,0.151,0.08800000000000001,191.63,,86.2,,0.100761927159041,-0.241804102882085,0.5829034917792121,3.69179450199209e-05,3.69179450199209e-05,3.6459653912651794e-05,0.00016190816804934099,-0.564288248373338,1037.2,1543.0,299.0,395.0,535.0,314.0,,,,,,,,,,,,,,,,53003.0,,391.92199999999997,,"(45,69.4]","[-164,-109]","[123,444]","(1.01e+03,3.06e+03]"
2527,53003,Asotin County,republican,False,"<span class=""name-combo"">B. Hirt</span>",Open Primary,3,57.1,Washington,9.4,328.0,Asotin,7.0,,81.0,2768.0,,,,,,,,484.0,,,16.0,,,5.0,,,,,,,,,,,,85.0,4998.0,,,8437.0,WA,53.0,4139.0,4003.0,5451.0,5654.0,9780.0,9901.0,-1626042.2919946339,1153587.807165102,0.5923906601872704,0.3280787009600569,0.010074671091620243,0.05736636245110821,0.5710534289465711,0.5573619631901839,0.4043025956974043,0.4232106339468303,53003.0,"Asotin County, Washington",11.1,88.9,18.2,7.3,72.9,22257.105395,93.0,0.2,1.05,0.6,2.35,2.8,33.5,5.85,21410.5,32.7,14.4,0.436,23.5,28.55,22.2,22.8,0.9,6.9,18.7,Washington,93.0,0.2,2.8,0.6,1.05,2.35,93.6,0.8663865,43.0,-117.2277813,46.1818612,4.8,3.7,0.06,41.9,0.349,0.217,0.29100000000000004,0.114,273.6,86.7,0.151,0.08800000000000001,191.63,,86.2,,0.100761927159041,-0.241804102882085,0.5829034917792121,3.69179450199209e-05,3.69179450199209e-05,3.6459653912651794e-05,0.00016190816804934099,-0.564288248373338,1037.2,1543.0,299.0,395.0,535.0,314.0,,,,,,,,,,,,,,,,53003.0,,391.92199999999997,,"(45,69.4]","[-164,-109]","[123,444]","(1.01e+03,3.06e+03]"
2528,53003,Asotin County,democrat,False,"<span class=""name-combo"">P. O'Rourke</span>",Open Primary,4,57.1,Washington,3.5,121.0,Asotin,7.0,,81.0,2768.0,,,,,,,,484.0,,,16.0,,,5.0,,,,,,,,,,,,85.0,4998.0,,,8437.0,WA,53.0,4139.0,4003.0,5451.0,5654.0,9780.0,9901.0,-1626042.2919946339,1153587.807165102,0.5923906601872704,0.3280787009600569,0.010074671091620243,0.05736636245110821,0.5710534289465711,0.5573619631901839,0.4043025956974043,0.4232106339468303,53003.0,"Asotin County, Washington",11.1,88.9,18.2,7.3,72.9,22257.105395,93.0,0.2,1.05,0.6,2.35,2.8,33.5,5.85,21410.5,32.7,14.4,0.436,23.5,28.55,22.2,22.8,0.9,6.9,18.7,Washington,93.0,0.2,2.8,0.6,1.05,2.35,93.6,0.8663865,43.0,-117.2277813,46.1818612,4.8,3.7,0.06,41.9,0.349,0.217,0.29100000000000004,0.114,273.6,86.7,0.151,0.08800000000000001,191.63,,86.2,,0.100761927159041,-0.241804102882085,0.5829034917792121,3.69179450199209e-05,3.69179450199209e-05,3.6459653912651794e-05,0.00016190816804934099,-0.564288248373338,1037.2,1543.0,299.0,395.0,535.0,314.0,,,,,,,,,,,,,,,,53003.0,,391.92199999999997,,"(45,69.4]","[-164,-109]","[123,444]","(1.01e+03,3.06e+03]"
2529,53003,Asotin County,independent_or_other,False,"<span class=""name-combo"">S. Rubenstein</span>",Open Primary,5,57.1,Washington,2.8,97.0,Asotin,7.0,,81.0,2768.0,,,,,,,,484.0,,,16.0,,,5.0,,,,,,,,,,,,85.0,4998.0,,,8437.0,WA,53.0,4139.0,4003.0,5451.0,5654.0,9780.0,9901.0,-1626042.2919946339,1153587.807165102,0.5923906601872704,0.3280787009600569,0.010074671091620243,0.05736636245110821,0.5710534289465711,0.5573619631901839,0.4043025956974043,0.4232106339468303,53003.0,"Asotin County, Washington",11.1,88.9,18.2,7.3,72.9,22257.105395,93.0,0.2,1.05,0.6,2.35,2.8,33.5,5.85,21410.5,32.7,14.4,0.436,23.5,28.55,22.2,22.8,0.9,6.9,18.7,Washington,93.0,0.2,2.8,0.6,1.05,2.35,93.6,0.8663865,43.0,-117.2277813,46.1818612,4.8,3.7,0.06,41.9,0.349,0.217,0.29100000000000004,0.114,273.6,86.7,0.151,0.08800000000000001,191.63,,86.2,,0.100761927159041,-0.241804102882085,0.5829034917792121,3.69179450199209e-05,3.69179450199209e-05,3.6459653912651794e-05,0.00016190816804934099,-0.564288248373338,1037.2,1543.0,299.0,395.0,535.0,314.0,,,,,,,,,,,,,,,,53003.0,,391.92199999999997,,"(45,69.4]","[-164,-109]","[123,444]","(1.01e+03,3.06e+03]"
2530,53003,Asotin County,democrat,False,"<span class=""name-combo"">J. Dodds</span>",Open Primary,6,57.1,Washington,2.1,75.0,Asotin,7.0,,81.0,2768.0,,,,,,,,484.0,,,16.0,,,5.0,,,,,,,,,,,,85.0,4998.0,,,8437.0,WA,53.0,4139.0,4003.0,5451.0,5654.0,9780.0,9901.0,-1626042.2919946339,1153587.807165102,0.5923906601872704,0.3280787009600569,0.010074671091620243,0.05736636245110821,0.5710534289465711,0.5573619631901839,0.4043025956974043,0.4232106339468303,53003.0,"Asotin County, Washington",11.1,88.9,18.2,7.3,72.9,22257.105395,93.0,0.2,1.05,0.6,2.35,2.8,33.5,5.85,21410.5,32.7,14.4,0.436,23.5,28.55,22.2,22.8,0.9,6.9,18.7,Washington,93.0,0.2,2.8,0.6,1.05,2.35,93.6,0.8663865,43.0,-117.2277813,46.1818612,4.8,3.7,0.06,41.9,0.349,0.217,0.29100000000000004,0.114,273.6,86.7,0.151,0.08800000000000001,191.63,,86.2,,0.100761927159041,-0.241804102882085,0.5829034917792121,3.69179450199209e-05,3.69179450199209e-05,3.6459653912651794e-05,0.00016190816804934099,-0.564288248373338,1037.2,1543.0,299.0,395.0,535.0,314.0,,,,,,,,,,,,,,,,53003.0,,391.92199999999997,,"(45,69.4]","[-164,-109]","[123,444]","(1.01e+03,3.06e+03]"
2531,53003,Asotin County,republican,False,"<span class=""name-combo"">Goodspaceguy</span>",Open Primary,7,57.1,Washington,1.7,59.0,Asotin,7.0,,81.0,2768.0,,,,,,,,484.0,,,16.0,,,5.0,,,,,,,,,,,,85.0,4998.0,,,8437.0,WA,53.0,4139.0,4003.0,5451.0,5654.0,9780.0,9901.0,-1626042.2919946339,1153587.807165102,0.5923906601872704,0.3280787009600569,0.010074671091620243,0.05736636245110821,0.5710534289465711,0.5573619631901839,0.4043025956974043,0.4232106339468303,53003.0,"Asotin County, Washington",11.1,88.9,18.2,7.3,72.9,22257.105395,93.0,0.2,1.05,0.6,2.35,2.8,33.5,5.85,21410.5,32.7,14.4,0.436,23.5,28.55,22.2,22.8,0.9,6.9,18.7,Washington,93.0,0.2,2.8,0.6,1.05,2.35,93.6,0.8663865,43.0,-117.2277813,46.1818612,4.8,3.7,0.06,41.9,0.349,0.217,0.29100000000000004,0.114,273.6,86.7,0.151,0.08800000000000001,191.63,,86.2,,0.100761927159041,-0.241804102882085,0.5829034917792121,3.69179450199209e-05,3.69179450199209e-05,3.6459653912651794e-05,0.00016190816804934099,-0.564288248373338,1037.2,1543.0,299.0,395.0,535.0,314.0,,,,,,,,,,,,,,,,53003.0,,391.92199999999997,,"(45,69.4]","[-164,-109]","[123,444]","(1.01e+03,3.06e+03]"
2532,53003,Asotin County,democrat,False,"<span class=""name-combo"">J. Deal</span>",Open Primary,8,57.1,Washington,0.8,27.0,Asotin,7.0,,81.0,2768.0,,,,,,,,484.0,,,16.0,,,5.0,,,,,,,,,,,,85.0,4998.0,,,8437.0,WA,53.0,4139.0,4003.0,5451.0,5654.0,9780.0,9901.0,-1626042.2919946339,1153587.807165102,0.5923906601872704,0.3280787009600569,0.010074671091620243,0.05736636245110821,0.5710534289465711,0.5573619631901839,0.4043025956974043,0.4232106339468303,53003.0,"Asotin County, Washington",11.1,88.9,18.2,7.3,72.9,22257.105395,93.0,0.2,1.05,0.6,2.35,2.8,33.5,5.85,21410.5,32.7,14.4,0.436,23.5,28.55,22.2,22.8,0.9,6.9,18.7,Washington,93.0,0.2,2.8,0.6,1.05,2.35,93.6,0.8663865,43.0,-117.2277813,46.1818612,4.8,3.7,0.06,41.9,0.349,0.217,0.29100000000000004,0.114,273.6,86.7,0.151,0.08800000000000001,191.63,,86.2,,0.100761927159041,-0.241804102882085,0.5829034917792121,3.69179450199209e-05,3.69179450199209e-05,3.6459653912651794e-05,0.00016190816804934099,-0.564288248373338,1037.2,1543.0,299.0,395.0,535.0,314.0,,,,,,,,,,,,,,,,53003.0,,391.92199999999997,,"(45,69.4]","[-164,-109]","[123,444]","(1.01e+03,3.06e+03]"
2533,53003,Asotin County,independent_or_other,False,"<span class=""name-combo"">M. Martin</span>",Open Primary,9,57.1,Washington,0.6,20.0,Asotin,7.0,,81.0,2768.0,,,,,,,,484.0,,,16.0,,,5.0,,,,,,,,,,,,85.0,4998.0,,,8437.0,WA,53.0,4139.0,4003.0,5451.0,5654.0,9780.0,9901.0,-1626042.2919946339,1153587.807165102,0.5923906601872704,0.3280787009600569,0.010074671091620243,0.05736636245110821,0.5710534289465711,0.5573619631901839,0.4043025956974043,0.4232106339468303,53003.0,"Asotin County, Washington",11.1,88.9,18.2,7.3,72.9,22257.105395,93.0,0.2,1.05,0.6,2.35,2.8,33.5,5.85,21410.5,32.7,14.4,0.436,23.5,28.55,22.2,22.8,0.9,6.9,18.7,Washington,93.0,0.2,2.8,0.6,1.05,2.35,93.6,0.8663865,43.0,-117.2277813,46.1818612,4.8,3.7,0.06,41.9,0.349,0.217,0.29100000000000004,0.114,273.6,86.7,0.151,0.08800000000000001,191.63,,86.2,,0.100761927159041,-0.241804102882085,0.5829034917792121,3.69179450199209e-05,3.69179450199209e-05,3.6459653912651794e-05,0.00016190816804934099,-0.564288248373338,1037.2,1543.0,299.0,395.0,535.0,314.0,,,,,,,,,,,,,,,,53003.0,,391.92199999999997,,"(45,69.4]","[-164,-109]","[123,444]","(1.01e+03,3.06e+03]"
2534,53003,Asotin County,independent_or_other,False,"<span class=""name-combo"">D. Blomstrom</span>",Open Primary,10,57.1,Washington,0.5,18.0,Asotin,7.0,,81.0,2768.0,,,,,,,,484.0,,,16.0,,,5.0,,,,,,,,,,,,85.0,4998.0,,,8437.0,WA,53.0,4139.0,4003.0,5451.0,5654.0,9780.0,9901.0,-1626042.2919946339,1153587.807165102,0.5923906601872704,0.3280787009600569,0.010074671091620243,0.05736636245110821,0.5710534289465711,0.5573619631901839,0.4043025956974043,0.4232106339468303,53003.0,"Asotin County, Washington",11.1,88.9,18.2,7.3,72.9,22257.105395,93.0,0.2,1.05,0.6,2.35,2.8,33.5,5.85,21410.5,32.7,14.4,0.436,23.5,28.55,22.2,22.8,0.9,6.9,18.7,Washington,93.0,0.2,2.8,0.6,1.05,2.35,93.6,0.8663865,43.0,-117.2277813,46.1818612,4.8,3.7,0.06,41.9,0.349,0.217,0.29100000000000004,0.114,273.6,86.7,0.151,0.08800000000000001,191.63,,86.2,,0.100761927159041,-0.241804102882085,0.5829034917792121,3.69179450199209e-05,3.69179450199209e-05,3.6459653912651794e-05,0.00016190816804934099,-0.564288248373338,1037.2,1543.0,299.0,395.0,535.0,314.0,,,,,,,,,,,,,,,,53003.0,,391.92199999999997,,"(45,69.4]","[-164,-109]","[123,444]","(1.01e+03,3.06e+03]"
2535,53003,Asotin County,independent_or_other,False,"<span class=""name-combo"">C. Joubert</span>",Open Primary,11,57.1,Washington,0.3,9.0,Asotin,7.0,,81.0,2768.0,,,,,,,,484.0,,,16.0,,,5.0,,,,,,,,,,,,85.0,4998.0,,,8437.0,WA,53.0,4139.0,4003.0,5451.0,5654.0,9780.0,9901.0,-1626042.2919946339,1153587.807165102,0.5923906601872704,0.3280787009600569,0.010074671091620243,0.05736636245110821,0.5710534289465711,0.5573619631901839,0.4043025956974043,0.4232106339468303,53003.0,"Asotin County, Washington",11.1,88.9,18.2,7.3,72.9,22257.105395,93.0,0.2,1.05,0.6,2.35,2.8,33.5,5.85,21410.5,32.7,14.4,0.436,23.5,28.55,22.2,22.8,0.9,6.9,18.7,Washington,93.0,0.2,2.8,0.6,1.05,2.35,93.6,0.8663865,43.0,-117.2277813,46.1818612,4.8,3.7,0.06,41.9,0.349,0.217,0.29100000000000004,0.114,273.6,86.7,0.151,0.08800000000000001,191.63,,86.2,,0.100761927159041,-0.241804102882085,0.5829034917792121,3.69179450199209e-05,3.69179450199209e-05,3.6459653912651794e-05,0.00016190816804934099,-0.564288248373338,1037.2,1543.0,299.0,395.0,535.0,314.0,,,,,,,,,,,,,,,,53003.0,,391.92199999999997,,"(45,69.4]","[-164,-109]","[123,444]","(1.01e+03,3.06e+03]"
2536,53005,Benton County,republican,False,"<span class=""name-combo"">B. Bryant</span>",Open Primary,1,74.0,Washington,53.9,13851.0,Benton,50.0,,307.0,17755.0,,,,,,,,2521.0,,,68.0,,,31.0,,,,,,,,,,,,397.0,31573.0,,,52652.0,WA,53.0,26288.0,28145.0,45345.0,49461.0,72911.0,79559.0,-1803316.092295596,1197519.0444868116,0.5996543341183621,0.33721416090556866,0.007540074451112969,0.04788042239611031,0.6216895637200065,0.6219226179863121,0.3537626164230321,0.3605491626777853,53005.0,"Benton County, Washington",12.0,88.0,27.6,10.7,74.85,31006.754605000002,76.2,1.25,0.75,2.55,1.95,17.3,25.6,5.95,168127.0,32.9,12.55,0.415,19.15,37.9,15.65,22.65,3.05,9.8,10.95,Washington,76.2,1.25,17.3,2.55,0.75,1.95,78.75,0.611816,35.8,-119.5168636,46.228072,3.7,3.1,0.07,41.2,0.289,0.153,0.324,0.095,326.5,62.8,0.163,0.087,235.6,2.61,50.1,5.7,0.37479801648769395,0.302574859539042,0.488884449659029,-1.5020212706440301e-05,1.5020212706440301e-05,5.93530635272131e-05,0.000166246417436476,-0.7435159462535269,144.822222222222,840.888888888889,317.444444444444,104.333333333333,205.888888888889,213.22222222222197,536.444444444444,653.333333333333,420.222222222222,355.222222222222,427.888888888889,282.444444444444,720.0,867.555555555556,572.555555555556,535.888888888889,660.0,411.666666666667,531.666666666667,652.444444444444,410.777777777778,53005.0,12.0246913580247,213.58577777777802,"(10.7,12]","(45,69.4]","[-164,-109]","[123,444]","(105,167]"
2537,53005,Benton County,democrat,False,"<span class=""name-combo"">J. Inslee (i)</span>",Open Primary,2,74.0,Washington,32.7,8415.0,Benton,50.0,,307.0,17755.0,,,,,,,,2521.0,,,68.0,,,31.0,,,,,,,,,,,,397.0,31573.0,,,52652.0,WA,53.0,26288.0,28145.0,45345.0,49461.0,72911.0,79559.0,-1803316.092295596,1197519.0444868116,0.5996543341183621,0.33721416090556866,0.007540074451112969,0.04788042239611031,0.6216895637200065,0.6219226179863121,0.3537626164230321,0.3605491626777853,53005.0,"Benton County, Washington",12.0,88.0,27.6,10.7,74.85,31006.754605000002,76.2,1.25,0.75,2.55,1.95,17.3,25.6,5.95,168127.0,32.9,12.55,0.415,19.15,37.9,15.65,22.65,3.05,9.8,10.95,Washington,76.2,1.25,17.3,2.55,0.75,1.95,78.75,0.611816,35.8,-119.5168636,46.228072,3.7,3.1,0.07,41.2,0.289,0.153,0.324,0.095,326.5,62.8,0.163,0.087,235.6,2.61,50.1,5.7,0.37479801648769395,0.302574859539042,0.488884449659029,-1.5020212706440301e-05,1.5020212706440301e-05,5.93530635272131e-05,0.000166246417436476,-0.7435159462535269,144.822222222222,840.888888888889,317.444444444444,104.333333333333,205.888888888889,213.22222222222197,536.444444444444,653.333333333333,420.222222222222,355.222222222222,427.888888888889,282.444444444444,720.0,867.555555555556,572.555555555556,535.888888888889,660.0,411.666666666667,531.666666666667,652.444444444444,410.777777777778,53005.0,12.0246913580247,213.58577777777802,"(10.7,12]","(45,69.4]","[-164,-109]","[123,444]","(105,167]"
